USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
NC,37011,01008536,Avery County,640601895,445285,247.338,0.172,36.072090,-81.920285
NC,37013,01026333,Beaufort County,2154915918,338848867,832.018,130.830,35.482313,-76.842014
NC,37015,01026334,Bertie County,1810858584,109088135,699.176,42.119,36.059043,-76.962364
NC,37017,01026336,Bladen County,2265857408,33041192,874.852,12.757,34.591938,-78.539489
NC,37019,01026340,Brunswick County,2200507464,519018582,849.621,200.394,34.038754,-78.227765
NC,37021,01008538,Buncombe County,1700039448,8947760,656.389,3.455,35.609371,-82.530426
NC,37023,01008539,Burke County,1311170301,20699633,506.246,7.992,35.746182,-81.706180
NC,37025,01008540,Cabarrus County,935603281,7006691,361.238,2.705,35.388369,-80.552694
NC,37027,01008541,Caldwell County,1222192510,7038401,471.891,2.718,35.957915,-81.530002
NC,37029,01026335,Camden County,622448679,181112904,240.329,69.928,36.342344,-76.162488
NC,37031,01026337,Carteret County,1314749437,2131001181,507.628,822.784,34.858343,-76.535860
NC,37033,01008542,Caswell County,1101692694,8643884,425.366,3.337,36.394298,-79.339609
NC,37035,01008543,Catawba County,1039548607,37947138,401.372,14.651,35.661883,-81.214906
NC,37037,01008544,Chatham County,1765012096,71263127,681.475,27.515,35.704994,-79.251454
NC,37039,01008545,Cherokee County,1179401585,29257527,455.370,11.296,35.136232,-84.061309
NC,37041,01025822,Chowan County,447179927,157966162,172.657,60.991,36.128979,-76.602752
NC,37043,01008546,Clay County,556804507,15017754,214.983,5.798,35.052997,-83.752264
NC,37045,01008547,Cleveland County,1202005999,10201815,464.097,3.939,35.334630,-81.557114
NC,37047,01026339,Columbus County,2428135154,43651479,937.508,16.854,34.261602,-78.639308
NC,37049,01026123,Craven County,1830335129,172457083,706.696,66.586,35.116829,-77.081320
NC,37051,01026124,Cumberland County,1690007529,15401460,652.516,5.947,35.050192,-78.828719
NC,37053,01026125,Currituck County,678415822,685024028,261.938,264.489,36.372174,-75.941224
NC,37055,01026133,Dare County,992521573,3000550239,383.215,1158.519,35.606269,-75.767536
NC,37057,01008548,Davidson County,1432696232,37467777,553.167,14.466,35.795131,-80.207107
NC,37059,01008549,Davie County,682967799,7399100,263.695,2.857,35.929355,-80.542552
NC,37061,01026132,Duplin County,2110160393,14193280,814.738,5.480,34.934403,-77.933543
NC,37063,01008550,Durham County,741739587,29723581,286.387,11.476,36.033822,-78.878120
NC,37065,01008551,Edgecombe County,1309062990,3717083,505.432,1.435,35.917051,-77.602662
NC,37067,01008552,Forsyth County,1056112599,11821654,407.767,4.564,36.132466,-80.256961
NC,37069,01008553,Franklin County,1273631714,7304032,491.752,2.820,36.088241,-78.283090
NC,37071,01008554,Gaston County,921966686,21053460,355.973,8.129,35.293344,-81.177256
NC,37073,01026126,Gates County,882181715,13292007,340.612,5.132,36.442135,-76.702355
NC,37075,01008555,Graham County,756200800,25045983,291.971,9.670,35.348364,-83.830915
NC,37077,01008556,Granville County,1377849157,14503651,531.991,5.600,36.299884,-78.657634
NC,37079,01008557,Greene County,690851082,1217389,266.739,0.470,35.481959,-77.681688
NC,37081,01008558,Guilford County,1672533675,30735336,645.769,11.867,36.079065,-79.788665
NC,37083,01008559,Halifax County,1874459064,16933522,723.733,6.538,36.251438,-77.644842
NC,37085,01008560,Harnett County,1541077415,16400845,595.013,6.332,35.368635,-78.871610
NC,37087,01008561,Haywood County,1433738456,2414518,553.570,0.932,35.557099,-82.972823
NC,37089,01008562,Henderson County,966233193,5556427,373.065,2.145,35.336415,-82.479741
NC,37091,01026127,Hertford County,914685904,18740844,353.162,7.236,36.363517,-76.981616
NC,37093,01008563,Hoke County,1010379488,3981832,390.110,1.537,35.017233,-79.241964
NC,37095,01008564,Hyde County,1585933592,2192961833,612.332,846.707,35.408157,-76.153687
NC,37097,01008565,Iredell County,1487157305,61851441,574.195,23.881,35.806355,-80.874539
NC,37099,01008566,Jackson County,1271376787,9779083,490.881,3.776,35.279929,-83.122478
NC,37101,01026327,Johnston County,2049314207,11529964,791.245,4.452,35.513400,-78.367311
NC,37103,01026338,Jones County,1220844268,6024574,471.371,2.326,35.032268,-77.356195
NC,37105,01008567,Lee County,660580380,10752322,255.052,4.151,35.476336,-79.172117
NC,37107,01008568,Lenoir County,1033630023,5900300,399.087,2.278,35.240068,-77.635510
NC,37109,01008569,Lincoln County,766277674,23376228,295.861,9.026,35.488491,-81.226892
NC,37111,01025836,McDowell County,1139475862,13977177,439.954,5.397,35.682232,-82.048029
NC,37113,01025833,Macon County,1335358123,10567195,515.585,4.080,35.152959,-83.421901
NC,37115,01025834,Madison County,1164497710,4840762,449.615,1.869,35.864078,-82.712731
NC,37117,01026328,Martin County,1182135018,746610,456.425,0.288,35.847301,-77.119602
NC,37119,01008570,Mecklenburg County,1356116196,56318899,523.599,21.745,35.246862,-80.833832
NC,37121,01008571,Mitchell County,573038008,1629508,221.251,0.629,36.013102,-82.163554
NC,37123,01008572,Montgomery County,1273042690,25910561,491.525,10.004,35.334415,-79.906602
NC,37125,01008573,Moore County,1806961889,20736340,697.672,8.006,35.308272,-79.492725
NC,37127,01008574,Nash County,1399739714,6177826,540.443,2.385,35.965945,-77.987555
NC,37129,01026329,New Hanover County,496985298,354006265,191.887,136.683,34.177875,-77.869674
NC,37131,01008575,Northampton County,1390017259,36037775,536.689,13.914,36.421774,-77.398352
NC,37133,01026341,Onslow County,1973721561,370718798,762.058,143.135,34.763109,-77.499469
NC,37135,01008576,Orange County,1029605065,8871754,397.533,3.425,36.062526,-79.120034
NC,37137,01023355,Pamlico County,871556645,583050685,336.510,225.117,35.147575,-76.665268
NC,37139,01026330,Pasquotank County,587616450,161745166,226.880,62.450,36.265184,-76.260696
NC,37141,01026129,Pender County,2256645184,162905594,871.296,62.898,34.512556,-77.888106
NC,37143,01025841,Perquimans County,640099676,211829497,247.144,81.788,36.180897,-76.403244
NC,37145,01008577,Person County,1016141549,31218720,392.334,12.054,36.386336,-78.965644
NC,37147,01008578,Pitt County,1689619168,8248766,652.366,3.185,35.592965,-77.373138
NC,37149,01008579,Polk County,615841358,1964035,237.778,0.758,35.277901,-82.167621
NC,37151,01008580,Randolph County,2026174234,19822770,782.310,7.654,35.709915,-79.806215
NC,37153,01008581,Richmond County,1227593689,15572168,473.977,6.012,35.004636,-79.755695
NC,37155,01026130,Robeson County,2455335994,5105265,948.011,1.971,34.639210,-79.100881
NC,37157,01008582,Rockingham County,1464974378,18468477,565.630,7.131,36.381806,-79.782754
NC,37159,01008583,Rowan County,1324722117,32235596,511.478,12.446,35.641329,-80.521722
NC,37161,01008584,Rutherford County,1464352460,4681970,565.390,1.808,35.402747,-81.919582
NC,37163,01026131,Sampson County,2449357429,4923826,945.702,1.901,34.989298,-78.371174
NC,37165,01008585,Scotland County,825964638,3821988,318.907,1.476,34.840023,-79.477337
NC,37167,01025844,Stanly County,1023370455,25242751,395.126,9.746,35.310449,-80.254374
NC,37169,01008586,Stokes County,1162923861,17595454,449.007,6.794,36.393506,-80.266199
NC,37171,01008587,Surry County,1382444499,10278972,533.765,3.969,36.415416,-80.686463
NC,37173,01008588,Swain County,1367500179,32415630,527.995,12.516,35.568849,-83.465614
NC,37175,01008589,Transylvania County,980254343,5135255,378.478,1.983,35.210079,-82.816653
NC,37177,01026332,Tyrrell County,1012110887,534568389,390.778,206.398,35.870420,-76.165345
NC,37179,01008590,Union County,1636095292,20333224,631.700,7.851,34.991817,-80.530435
NC,37181,01008591,Vance County,653705786,42187365,252.397,16.289,36.365481,-78.405434
NC,37183,01008592,Wake County,2162149712,58100780,834.811,22.433,35.789846,-78.650624
NC,37185,01008593,Warren County,1111325893,39407120,429.085,15.215,36.398105,-78.099899
NC,37187,01026331,Washington County,897456200,195282200,346.510,75.399,35.844713,-76.572291
NC,37189,01008594,Watauga County,809160508,2332416,312.419,0.901,36.235372,-81.709923
NC,37191,01026128,Wayne County,1434618746,9874705,553.909,3.813,35.354190,-78.008670
NC,37193,01008595,Wilkes County,1954249751,6862434,754.540,2.650,36.208883,-81.166095
NC,37195,01008596,Wilson County,952010946,14334531,367.573,5.535,35.700357,-77.921598
NC,37197,01008597,Yadkin County,867487240,7241442,334.939,2.796,36.158765,-80.665164
NC,37199,01008598,Yancey County,809602987,1531168,312.589,0.591,35.889455,-82.304119
ND,38001,01034210,Adams County,2557960607,2833850,987.634,1.094,46.096815,-102.533198
ND,38003,01034225,Barnes County,3863105136,56593591,1491.553,21.851,46.942550,-98.070195
ND,38005,01034216,Benson County,3596733571,131543434,1388.707,50.789,48.071743,-99.351152
ND,38007,01035616,Billings County,2975481418,11990921,1148.840,4.630,47.007044,-103.364016
ND,38009,01034227,Bottineau County,4321179405,74882085,1668.417,28.912,48.794412,-100.831257
ND,38011,01035619,Bowman County,3009306345,13587978,1161.900,5.246,46.110144,-103.505943
ND,38013,01034235,Burke County,2858265922,65700835,1103.583,25.367,48.786453,-102.520087
ND,38015,01035614,Burleigh County,4228524424,92333146,1632.642,35.650,46.971843,-100.462001
ND,38017,01034226,Cass County,4571152345,7732475,1764.932,2.986,46.927003,-97.252375
ND,38019,01035304,Cavalier County,3855846151,54931547,1488.751,21.209,48.768439,-98.463790
ND,38021,01035622,Dickey County,2930494895,27610559,1131.470,10.660,46.107756,-98.496518
ND,38023,01034234,Divide County,3265315050,86629398,1260.745,33.448,48.814754,-103.509326
ND,38025,01035623,Dunn County,5201888622,190575737,2008.461,73.582,47.354548,-102.612366
ND,38027,01034222,Eddy County,1632134283,36114064,630.171,13.944,47.723436,-98.900474
ND,38029,01035615,Emmons County,3912007902,115480697,1510.435,44.587,46.284255,-100.237842
ND,38031,01034223,Foster County,1645810433,29450853,635.451,11.371,47.471431,-98.872876
ND,38033,01035617,Golden Valley County,2593894351,4147471,1001.508,1.601,46.938924,-103.844612
ND,38035,01034218,Grand Forks County,3720196458,8098167,1436.376,3.127,47.926003,-97.450851
ND,38037,01035300,Grant County,4297180186,17563263,1659.151,6.781,46.357827,-101.639049
ND,38039,01034219,Griggs County,1835826859,19759408,708.817,7.629,47.456334,-98.232286
ND,38041,01034209,Hettinger County,2932411625,4036912,1132.211,1.559,46.435704,-102.454238
ND,38043,01034206,Kidder County,3499507645,211725374,1351.168,81.748,46.938273,-99.731198
ND,38045,01035621,LaMoure County,2967978462,12813381,1145.943,4.947,46.464195,-98.526057
ND,38047,01035620,Logan County,2571370643,47715597,992.812,18.423,46.469278,-99.504585
ND,38049,01035305,McHenry County,4853564330,97373493,1873.972,37.596,48.233842,-100.633267
ND,38051,01034211,McIntosh County,2524546491,51817666,974.733,20.007,46.117034,-99.443041
ND,38053,01035299,McKenzie County,7149551270,260198906,2760.457,100.463,47.742475,-103.403215
ND,38055,01034232,McLean County,5466428288,563112256,2110.600,217.419,47.653055,-101.421794
ND,38057,01034233,Mercer County,2701239107,180099487,1042.954,69.537,47.307147,-101.833328
ND,38059,01034207,Morton County,4988993798,49687649,1926.261,19.185,46.710819,-101.298265
ND,38061,01035307,Mountrail County,4727469717,301107657,1825.286,116.258,48.210291,-102.364756
ND,38063,01034217,Nelson County,2542784454,70037102,981.775,27.041,47.918667,-98.204428
ND,38065,01034205,Oliver County,1871296131,22476243,722.512,8.678,47.118079,-101.331420
ND,38067,01034212,Pembina County,2897404229,7014875,1118.694,2.708,48.766896,-97.545405
ND,38069,01034230,Pierce County,2638162562,165070765,1018.600,63.734,48.238883,-99.966497
ND,38071,01034215,Ramsey County,3074171581,295185090,1186.944,113.972,48.266163,-98.739031
ND,38073,01035301,Ransom County,2233494177,3581125,862.357,1.383,46.449276,-97.647554
ND,38075,01034229,Renville County,2271556744,40648334,877.053,15.694,48.712781,-101.658152
ND,38077,01035302,Richland County,3718649862,25035912,1435.779,9.666,46.265219,-96.937960
ND,38079,01034228,Rolette County,2338953788,93938154,903.075,36.270,48.768271,-99.840463
ND,38081,01035303,Sargent County,2223531675,21728402,858.510,8.389,46.108206,-97.630030
ND,38083,01034203,Sheridan County,2518459187,86143151,972.383,33.260,47.581359,-100.330986
ND,38085,01034208,Sioux County,2833690971,88449900,1094.094,34.151,46.110618,-101.061284
ND,38087,01035896,Slope County,3146544254,10977977,1214.888,4.239,46.445834,-103.462462
ND,38089,01035618,Stark County,3457000580,14109029,1334.755,5.448,46.817031,-102.662026
ND,38091,01034220,Steele County,1844613576,8424876,712.209,3.253,47.451062,-97.718920
ND,38093,01034224,Stutsman County,5754255233,197312589,2221.730,76.183,46.972223,-98.956123
ND,38095,01034213,Towner County,2653616948,43800577,1024.567,16.911,48.682183,-99.248158
ND,38097,01034221,Traill County,2232438250,1462184,861.949,0.565,47.446215,-97.164754
ND,38099,01034214,Walsh County,3319505683,32184978,1281.668,12.427,48.376979,-97.722230
ND,38101,01034231,Ward County,5214106034,110774753,2013.178,42.770,48.216686,-101.540537
ND,38103,01034204,Wells County,3291081473,50967325,1270.694,19.679,47.580881,-99.682254
ND,38105,01035306,Williams County,5381129895,182522303,2077.666,70.472,48.355765,-103.501333
OH,39001,01074014,Adams County,1512208937,6165939,583.867,2.381,38.834468,-83.478082
OH,39003,01074015,Allen County,1042470095,11266164,402.500,4.350,40.771627,-84.106103
OH,39005,01074016,Ashland County,1095444135,9962880,422.953,3.847,40.843273,-82.270127
OH,39007,01074017,Ashtabula County,1818008351,1724849868,701.937,665.968,41.906637,-80.745592
OH,39009,01074018,Athens County,1304383720,12463892,503.625,4.812,39.332604,-82.045844
OH,39011,01074019,Auglaize County,1039599278,1345186,401.392,0.519,40.561309,-84.224018
OH,39013,01065575,Belmont County,1378212725,23682244,532.131,9.144,40.017682,-80.967727
OH,39015,01074020,Brown County,1269138601,8895019,490.017,3.434,38.931377,-83.866772
OH,39017,01074021,Butler County,1209528851,7833380,467.002,3.024,39.439747,-84.565734
OH,39019,01074022,Carroll County,1022030958,11192655,394.608,4.322,40.579884,-81.090787
OH,39021,01074023,Champaign County,1109623490,3639845,428.428,1.405,40.132759,-83.767542
OH,39023,01074024,Clark County,1029469371,13070242,397.480,5.046,39.917032,-83.783676
OH,39025,01074025,Clermont County,1170958174,19831175,452.109,7.657,39.052084,-84.149614
OH,39027,01074026,Clinton County,1058487159,9351754,408.684,3.611,39.429004,-83.795048
OH,39029,01074027,Columbiana County,1377697739,7237745,531.932,2.795,40.770073,-80.778455
OH,39031,01074028,Coshocton County,1460530890,9243185,563.914,3.569,40.296710,-81.930109
OH,39033,01074029,Crawford County,1040619676,2359515,401.786,0.911,40.848524,-82.924783
OH,39035,01074030,Cuyahoga County,1184014460,2041889938,457.151,788.378,41.760392,-81.724217
OH,39037,01074031,Darke County,1549120893,4245786,598.119,1.639,40.131542,-84.621248
OH,39039,01074032,Defiance County,1065649893,7073999,411.450,2.731,41.321679,-84.486433
OH,39041,01074033,Delaware County,1147867059,36610531,443.194,14.135,40.278941,-83.007462
OH,39043,01074034,Erie County,651628988,969654879,251.595,374.386,41.554006,-82.525897
OH,39045,01074035,Fairfield County,1306415680,10752450,504.410,4.152,39.752620,-82.627329
OH,39047,01074036,Fayette County,1052470875,1693045,406.361,0.654,39.555274,-83.461953
OH,39049,01074037,Franklin County,1378855894,29122804,532.379,11.244,39.969575,-83.006865
OH,39051,01074038,Fulton County,1050089558,4621138,405.442,1.784,41.597264,-84.124267
OH,39053,01074039,Gallia County,1208307869,12085303,466.530,4.666,38.817046,-82.301746
OH,39055,01074040,Geauga County,1036429792,21045380,400.168,8.126,41.499322,-81.173505
OH,39057,01074041,Greene County,1071562447,6534702,413.733,2.523,39.687479,-83.894894
OH,39059,01074042,Guernsey County,1352631187,15666075,522.254,6.049,40.056665,-81.497875
OH,39061,01074043,Hamilton County,1051349243,17355289,405.928,6.701,39.196927,-84.544187
OH,39063,01074044,Hancock County,1376210233,5959837,531.358,2.301,41.000471,-83.666034
OH,39065,01074045,Hardin County,1218342693,629922,470.405,0.243,40.660415,-83.664077
OH,39067,01074046,Harrison County,1042034970,21847164,402.332,8.435,40.292318,-81.091565
OH,39069,01074047,Henry County,1077461474,9687645,416.010,3.740,41.331584,-84.068900
OH,39071,01074048,Highland County,1432479994,12194983,553.084,4.709,39.184422,-83.601359
OH,39073,01074049,Hocking County,1091232272,5959003,421.327,2.301,39.490342,-82.483447
OH,39075,01074050,Holmes County,1094356036,3745075,422.533,1.446,40.565561,-81.929988
OH,39077,01074051,Huron County,1272965337,8615925,491.495,3.327,41.145080,-82.594641
OH,39079,01074052,Jackson County,1088581966,3184785,420.304,1.230,39.013477,-82.614142
OH,39081,01074053,Jefferson County,1057248944,7120754,408.206,2.749,40.399384,-80.763527
OH,39083,01074054,Knox County,1361054324,10718576,525.506,4.138,40.403620,-82.422393
OH,39085,01074055,Lake County,593799763,1942309063,229.267,749.930,41.924116,-81.392643
OH,39087,01074056,Lawrence County,1174224656,10110032,453.371,3.904,38.603866,-82.517186
OH,39089,01074057,Licking County,1767343170,12918986,682.375,4.988,40.093609,-82.481251
OH,39091,01074058,Logan County,1187336848,21598324,458.433,8.339,40.387553,-83.766343
